player_id,name,so,pa
500743,Miguel Rojas,25,236
502054,Tommy Pham,10,22
502671,Paul Goldschmidt,85,365
514888,Jose Altuve,105,533
518595,Travis d'Arnaud,23,77
518692,Freddie Freeman,106,624
521692,Salvador Perez,112,595
543510,James McCann,39,152
543760,Marcus Semien,100,514
543807,George Springer,88,493
543877,Christian Vázquez,52,260
545121,Ildemaro Vargas,46,471
545341,Randal Grichuk,59,254
545361,Mike Trout,156,597
547180,Bryce Harper,140,653
553869,Elias Díaz,55,226
553993,Eugenio Suárez,159,470
571448,Nolan Arenado,113,560
571657,Kyle Farmer,4,17
571771,Enrique Hernández,25,80
571912,Luke Maile,12,41
571970,Max Muncy,135,532
572233,Christian Walker,138,596
573262,Mike Yastrzemski,90,378
575929,Willson Contreras,134,533
592450,Aaron Judge,85,285
592518,Manny Machado,133,639
592626,Joc Pederson,102,432
592663,J.T. Realmuto,92,434
592885,Christian Yelich,126,473
593428,Xander Bogaerts,105,581
595879,Javier Báez,37,183
595978,Austin Hedges,42,232
596019,Francisco Lindor,85,425
596115,Trevor Story,77,240
596117,Garrett Stubbs,14,63
596142,Gary Sánchez,55,261
605137,Josh Bell,120,597
605141,Mookie Betts,54,488
605170,Victor Caratini,73,366
606192,Teoscar Hernández,123,455
606466,Ketel Marte,84,585
607043,Brandon Nimmo,139,622
607208,Trea Turner,139,659
608070,José Ramírez,66,506
608324,Alex Bregman,100,681
608348,Carson Kelly,66,405
608369,Corey Seager,92,397
620443,Luis Torrens,54,264
621438,Tyrone Taylor,40,231
621493,Taylor Ward,130,604
621566,Matt Olson,167,662
622268,Donovan Walton,39,243
622761,Jorge Mateo,61,204
623168,Tyler Heineman,29,191
624413,Pete Alonso,160,665
624424,Michael Conforto,77,286
624428,Adam Frazier,39,146
624431,Jose Trevino,28,148
624641,Edmundo Sosa,50,237
630105,Jake Cronenworth,88,390
640459,Brian Navarreto,18,54
640902,Jhonny Pereda,17,93
641343,Jake Bauers,142,545
641355,Cody Bellinger,83,533
641487,J.P. Crawford,88,454
641584,Jake Fraley,26,92
641680,Jonah Heim,68,367
641857,Ryan McMahon,101,346
642086,Dominic Smith,46,293
642215,Weston Wilson,52,169
642350,Jose Siri,73,224
642708,Amed Rosario,56,231
643217,Andrew Benintendi,102,447
643289,Mauricio Dubón,68,585
643376,Danny Jansen,51,198
643396,Isiah Kiner-Falefa,20,158
643446,Jeff McNeil,55,487
645277,Ozzie Albies,94,649
645302,Victor Robles,22,149
645305,Ali Sánchez,24,81
647304,Josh Naylor,77,612
650333,Luis Arraez,27,630
650402,Gleyber Torres,77,401
650490,Yandy Díaz,95,655
650559,Bryan De La Cruz,16,74
650968,Yohel Pozo,6,55
655316,Andruw Monasterio,64,329
656537,Derek Hill,68,209
656577,Alex Jackson,24,72
656716,Zach McKinstry,66,413
656775,Cedric Mullins,92,480
656811,Ryan O'Hearn,89,416
656941,Kyle Schwarber,213,660
656976,Pavin Smith,20,101
657136,Connor Wong,55,229
660670,Ronald Acuña Jr.,99,440
660688,Keibert Ruiz,36,335
660821,Jesús Sánchez,72,304
661388,William Contreras,88,607
661531,Brian Serven,19,76
662139,Daulton Varsho,104,519
663330,Jahmai Jones,51,164
663457,Lars Nootbaar,60,301
663494,Bryan Torres,33,173
663538,Nico Hoerner,56,653
663586,Austin Riley,190,598
663616,Trevor Larnach,79,433
663647,Ke'Bryan Hayes,48,230
663656,Kyle Tucker,102,593
663728,Cal Raleigh,154,495
663743,Nick Fortes,38,304
663886,Tyler Stephenson,119,443
663968,Jake Mangum,86,455
663993,Nathaniel Lowe,97,408
664023,Ian Happ,180,602
664034,Ty France,98,461
664040,Brandon Lowe,180,621
664702,Myles Straw,40,307
664728,Kyle Isbel,67,301
664761,Alec Bohm,84,592
664770,Nathan Lukes,63,420
664774,LaMonte Wade Jr.,34,136
664954,Brett Sullivan,37,226
664983,Jake McCarthy,88,558
665019,Kody Clemens,124,553
665052,Griffin Conine,88,291
665161,Jeremy Peña,103,443
665487,Fernando Tatis Jr.,123,669
665489,Vladimir Guerrero Jr.,77,586
665506,Cristian Pache,4,8
665561,Rafael Marchán,15,95
665742,Juan Soto,60,439
665750,Leody Taveras,123,462
665804,Miguel Amaya,62,239
665833,Oneil Cruz,134,393
665877,José Fermín,46,349
665923,Esteury Ruiz,73,231
665926,Andrés Giménez,91,485
665953,Andrés Chaparro,48,206
665966,Carlos Narváez,90,274
