player_id,name,so,pa
500743,Miguel Rojas,26,243
502054,Tommy Pham,10,29
502671,Paul Goldschmidt,85,371
514888,Jose Altuve,109,550
518595,Travis d'Arnaud,24,80
518692,Freddie Freeman,112,641
521692,Salvador Perez,117,607
543510,James McCann,39,152
543760,Marcus Semien,100,532
543807,George Springer,92,506
543877,Christian Vázquez,52,262
545121,Ildemaro Vargas,47,482
545341,Randal Grichuk,60,267
545361,Mike Trout,160,615
547180,Bryce Harper,144,671
553869,Elias Díaz,57,233
553993,Eugenio Suárez,161,482
571448,Nolan Arenado,116,577
571657,Kyle Farmer,4,17
571771,Enrique Hernández,27,87
571912,Luke Maile,14,45
571970,Max Muncy,137,547
572233,Christian Walker,143,613
573262,Mike Yastrzemski,94,391
575929,Willson Contreras,134,533
592518,Manny Machado,139,657
592663,J.T. Realmuto,97,450
592885,Christian Yelich,131,486
593428,Xander Bogaerts,106,592
595879,Javier Báez,40,192
595978,Austin Hedges,44,241
596019,Francisco Lindor,90,445
596115,Trevor Story,79,252
596117,Garrett Stubbs,14,63
596142,Gary Sánchez,55,264
605137,Josh Bell,123,614
605141,Mookie Betts,54,507
605170,Victor Caratini,78,378
606192,Teoscar Hernández,128,473
606466,Ketel Marte,86,602
607043,Brandon Nimmo,143,635
607208,Trea Turner,142,677
608070,José Ramírez,68,525
608324,Alex Bregman,101,693
608348,Carson Kelly,69,418
608369,Corey Seager,97,415
620443,Luis Torrens,56,274
621020,Dansby Swanson,111,471
621438,Tyrone Taylor,40,234
621493,Taylor Ward,130,605
621566,Matt Olson,169,679
622268,Donovan Walton,42,252
622761,Jorge Mateo,65,209
623168,Tyler Heineman,29,194
624413,Pete Alonso,164,682
624424,Michael Conforto,79,297
624428,Adam Frazier,39,147
624431,Jose Trevino,29,152
624641,Edmundo Sosa,51,242
630105,Jake Cronenworth,91,406
640459,Brian Navarreto,19,55
640902,Jhonny Pereda,17,93
641343,Jake Bauers,146,556
641355,Cody Bellinger,87,554
641487,J.P. Crawford,93,471
641680,Jonah Heim,69,377
641857,Ryan McMahon,103,352
642086,Dominic Smith,46,293
642215,Weston Wilson,53,173
642350,Jose Siri,79,240
642708,Amed Rosario,56,236
643217,Andrew Benintendi,107,454
643289,Mauricio Dubón,73,602
643376,Danny Jansen,52,210
643396,Isiah Kiner-Falefa,25,173
643446,Jeff McNeil,57,500
645277,Ozzie Albies,98,665
645302,Victor Robles,22,149
645305,Ali Sánchez,25,84
647304,Josh Naylor,78,628
650333,Luis Arraez,28,648
650402,Gleyber Torres,81,420
650490,Yandy Díaz,98,673
650559,Bryan De La Cruz,16,74
650968,Yohel Pozo,6,55
655316,Andruw Monasterio,66,333
656537,Derek Hill,68,213
656716,Zach McKinstry,68,416
656775,Cedric Mullins,94,488
656811,Ryan O'Hearn,94,433
656941,Kyle Schwarber,217,678
656976,Pavin Smith,22,106
657136,Connor Wong,57,233
660670,Ronald Acuña Jr.,101,455
660688,Keibert Ruiz,36,347
660821,Jesús Sánchez,73,312
661388,William Contreras,92,624
661531,Brian Serven,20,80
662139,Daulton Varsho,107,526
663330,Jahmai Jones,54,171
663457,Lars Nootbaar,64,311
663494,Bryan Torres,38,183
663538,Nico Hoerner,57,671
663586,Austin Riley,193,610
663647,Ke'Bryan Hayes,48,235
663656,Kyle Tucker,102,606
663728,Cal Raleigh,160,511
663743,Nick Fortes,40,313
663886,Tyler Stephenson,125,459
663968,Jake Mangum,87,462
663993,Nathaniel Lowe,98,416
664023,Ian Happ,185,618
664034,Ty France,102,478
664040,Brandon Lowe,184,639
664702,Myles Straw,41,318
664728,Kyle Isbel,72,312
664761,Alec Bohm,85,609
664770,Nathan Lukes,63,433
664774,LaMonte Wade Jr.,35,143
664954,Brett Sullivan,38,230
664983,Jake McCarthy,92,576
665019,Kody Clemens,127,569
665052,Griffin Conine,91,306
665161,Jeremy Peña,111,461
665487,Fernando Tatis Jr.,128,687
665489,Vladimir Guerrero Jr.,78,596
665506,Cristian Pache,4,8
665561,Rafael Marchán,15,95
665742,Juan Soto,64,458
665750,Leody Taveras,124,474
665804,Miguel Amaya,64,243
665828,Oswaldo Cabrera,6,14
665833,Oneil Cruz,137,410
