player_id,name,so,pa
663647,Ke'Bryan Hayes,48,242
663656,Kyle Tucker,103,614
663728,Cal Raleigh,162,520
663743,Nick Fortes,41,315
663886,Tyler Stephenson,126,464
663968,Jake Mangum,90,468
663993,Nathaniel Lowe,99,419
664023,Ian Happ,185,626
664034,Ty France,104,486
664040,Brandon Lowe,187,647
664702,Myles Straw,43,325
664728,Kyle Isbel,73,315
664761,Alec Bohm,88,617
664770,Nathan Lukes,64,442
664774,LaMonte Wade Jr.,36,144
664954,Brett Sullivan,38,233
664983,Jake McCarthy,92,583
665019,Kody Clemens,127,571
665052,Griffin Conine,93,311
665161,Jeremy Peña,112,466
665487,Fernando Tatis Jr.,130,696
665489,Vladimir Guerrero Jr.,78,600
665506,Cristian Pache,4,8
665561,Rafael Marchán,15,95
665742,Juan Soto,64,467
665750,Leody Taveras,124,477
665804,Miguel Amaya,66,246
665828,Oswaldo Cabrera,8,18
665833,Oneil Cruz,137,414
665862,Jazz Chisholm Jr.,155,528
665877,José Fermín,48,363
665923,Esteury Ruiz,78,247
665926,Andrés Giménez,93,500
665953,Andrés Chaparro,52,221
665966,Carlos Narváez,90,280
666018,Jonathan Aranda,158,656
666023,Freddy Fermin,55,261
666126,Carlos Cortes,62,373
666139,Josh Lowe,100,335
666152,David Hamilton,84,376
666160,Mickey Moniak,119,431
666176,Jo Adell,157,646
666182,Bo Bichette,124,681
666211,Taylor Trammell,88,283
666310,Bo Naylor,24,98
666624,Christopher Morel,34,101
667472,Dane Myers,82,334
668227,Randy Arozarena,139,656
668670,Jake Rogers,51,171
668709,JJ Bleday,116,533
668723,Ryan Vilade,64,270
668800,Andrew Knizner,13,75
668804,Bryan Reynolds,159,689
668885,Austin Martin,66,353
668901,Mark Vientos,69,287
668904,Royce Lewis,125,497
668930,Brice Turang,169,667
668939,Adley Rutschman,68,403
668942,Josh Rojas,16,110
668952,Ryan Kreidler,60,264
669003,Garrett Mitchell,166,520
669016,Brandon Marsh,140,558
669065,Kyle Stowers,161,512
669127,Shea Langeliers,105,456
669134,Luis Campusano,52,241
669221,Sean Murphy,36,114
669224,Austin Wells,102,384
669236,Jeremiah Jackson,64,283
669242,Tommy Edman,67,323
669257,Will Smith,43,269
669326,Bryce Teodosio,23,64
669357,Nolan Gorman,94,296
669364,Xavier Edwards,83,595
669392,Samad Taylor,44,168
669394,Jake Burger,163,607
669397,Nick Allen,32,161
669701,Josh Smith,55,236
669707,Jared Triolo,70,358
669720,Austin Hays,26,98
669743,Alex Call,35,192
670032,Nicky Lopez,43,262
670231,John Rave,37,153
670541,Yordan Alvarez,116,678
670623,Isaac Paredes,86,646
670764,Taylor Walls,102,428
671056,Iván Herrera,133,705
671218,Heliot Ramos,120,434
671277,Luis García Jr.,97,539
671732,Lawrence Butler,138,527
671739,Michael Harris II,117,613
671976,Tristan Peters,89,482
672016,Denzel Clarke,28,83
672275,Patrick Bailey,88,337
672356,Gabriel Arias,60,147
672386,Alejandro Kirk,38,304
672515,Gabriel Moreno,79,541
672580,Maikel Garcia,50,335
672640,Otto Lopez,89,678
672695,Geraldo Perdomo,85,666
672724,Oswald Peraza,109,366
672960,Kazuma Okamoto,180,625
673237,Yainer Diaz,55,347
673490,Ha-Seong Kim,36,139
673548,Seiya Suzuki,152,625
673962,Josh Jung,80,443
675961,Alika Williams,50,231
676356,Jonny DeLuca,76,357
676369,Nelson Velázquez,38,111
676391,Ernie Clement,57,611
676439,Hunter Feduccia,59,245
676475,Alec Burleson,119,664
676480,José Barrero,2,2
676551,Brewer Hicklen,16,43
676609,José Caballero,109,452
676914,Davis Schneider,49,149
677008,Heston Kjerstad,9,19
677587,Brayan Rocchio,84,583
677588,José Tena,89,287
677594,Julio Rodríguez,142,644
677595,Ronny Mauricio,19,54
677649,Ezequiel Duran,138,585
677800,Wilyer Abreu,138,669
677943,Will Banfield,5,18
677951,Bobby Witt Jr.,106,619
677956,Rece Hinds,27,66
678218,Brandon Valenzuela,68,268
678246,Miguel Vargas,125,695
678391,Jorbit Vivas,53,359
678489,Jorge Barrosa,45,169
678545,Osleivis Basabe,28,142
678662,Ezequiel Tovar,127,496
678882,Ceddanne Rafaela,116,574
679529,Spencer Torkelson,190,602
679822,Justin Foscue,61,244
679845,Nick Loftin,73,426
680574,Matt McLain,137,489
680577,DaShawn Keirsey Jr.,0,1
680664,Eduardo Valencia,29,124
680700,Richie Palacios,67,390
680737,Michael Helman,6,35
680757,Steven Kwan,62,626
680776,Jarren Duran,164,599
680777,Ryan Jeffers,65,361
680779,Henry Davis,62,295
680869,Zack Gelof,102,423
681047,Christian Franklin,12,49
681082,Bryson Stott,100,596
681198,TJ Rumfield,86,626
681297,Colton Cowser,121,387
681393,Connor Norby,107,375
681508,Mickey Gasper,36,222
681624,Andy Pages,110,562
681715,Heriberto Hernández,132,493
681807,David Fry,58,206
682177,Daniel Schneemann,84,282
682626,Francisco Alvarez,126,412
682657,Angel Martínez,89,402
682663,Agustín Ramírez,59,243
682668,Luisangel Acuña,43,219
682674,Victor Bericoto,29,106
682829,Elly De La Cruz,171,622
682877,Juan Brito,23,103
682927,Ronny Simon,10,63
682928,CJ Abrams,155,642
682985,Riley Greene,153,579
682987,Spencer Jones,102,281
682998,Corbin Carroll,148,658
683002,Gunnar Henderson,154,697
683011,Anthony Volpe,53,238
683021,Michael Stefanic,6,27
683083,Nasim Nuñez,98,487
683146,Brett Baty,122,464
683227,Cody Freeman,14,93
683734,Andrew Vaughn,53,331
683737,Michael Busch,163,699
683748,Victor Mesa Jr.,51,253
683766,Christian Koss,52,210
683953,Travis Bazzana,105,504
685133,Wade Meckler,62,326
686217,Sal Frelick,38,379
686469,Vinnie Pasquantino,72,468
686475,Tyler Tolbert,29,144
686527,Dominic Canzone,109,518
686555,Isaac Collins,118,511
686611,Dylan Crews,103,431
686668,Brenton Doyle,72,217
686681,Michael Massey,73,443
686765,Nick Sogard,55,265
686780,Pedro Pagés,55,206
686797,Brooks Lee,100,618
686948,Drake Baldwin,131,606
687093,Vaughn Grissom,84,460
687263,Zach Neto,211,689
687363,Victor Scott II,45,192
687401,Joey Ortiz,82,411
687462,Spencer Horwitz,69,440
687529,Grant McCray,27,90
687551,Drew Gilbert,70,388
687597,Jordan Beck,55,175
687637,Dylan Beavers,95,352
687749,Jase Bowen,38,98
687859,Troy Johnston,80,442
687952,Christian Encarnacion-Strand,54,208
687957,Dustin Harris,20,138
688363,Graham Pauley,37,150
689414,Liam Hicks,55,544
690291,Jace Jung,2,10
690924,Braxton Fulford,34,85
690976,Alex Freeland,74,269
690984,Petey Halpin,35,189
691002,Yohandy Morales,12,43
691019,Kyle Teel,49,136
691023,Jordan Walker,170,655
691026,Masyn Winn,114,528
691181,Emmanuel Rodriguez,14,44
691182,Adael Amador,10,83
691277,Deyvison De Los Santos,9,31
691406,Junior Caminero,126,692
691594,Javier Sanoja,39,478
691718,Pete Crow-Armstrong,185,716
691720,Kyle Karros,95,463
691723,Coby Mayo,134,444
691728,Zac Veen,30,76
691781,Brady House,89,344
691783,Jordan Lawlar,38,129
691785,Marcelo Mayer,49,236
691788,Joe Mack,82,327
691858,Jared Serna,7,22
693304,Nick Gonzales,98,600
693306,Aaron Sabato,2,5
693307,Dillon Dingler,137,598
693409,César Prieto,4,35
694192,Jackson Chourio,134,563
694197,Angel Genao,21,134
694203,Denzer Guzman,76,295
694208,Moisés Ballesteros,80,344
694249,Cole Carrigg,85,361
694374,Tim Tawa,84,338
694376,Shay Whitcomb,33,116
694378,Jacob Gonzalez,42,221
694497,Evan Carter,112,446
694671,Wyatt Langford,104,458
694673,Abimelec Ortiz,34,131
695257,Billy Cook,20,53
695336,Thomas Saggese,45,169
695391,Brett Harris,14,42
695506,Jac Caglianone,141,540
695578,James Wood,176,610
695600,Carter Jensen,169,593
695657,Colson Montgomery,223,629
695670,Harry Ford,28,114
695681,Christian Moore,46,135
695720,Tommy White,31,186
695731,Braden Montgomery,71,357
695734,Daylen Lile,126,643
696030,Alejandro Osuna,34,226
696100,Hunter Goodman,173,561
696285,Jacob Young,77,463
699024,Leo Bernal,22,90
699115,Carlos Jorge,11,36
699302,Héctor Rodríguez,38,140
699393,Pedro Ramírez,47,258
699912,Jose Fernandez,50,219
700250,Ben Rice,158,658
701162,Ben Malgeri,35,136
701350,Roman Anthony,62,232
701358,Cam Smith,143,554
701398,Sal Stewart,151,686
701538,Jackson Merrill,158,657
701675,Nathan Church,78,462
701678,Hao-Yu Lee,85,350
701807,Carson Benge,140,640
701852,Drew Cavanaugh,47,160
702176,Alan Roden,12,91
702222,Justin Crawford,80,454
702284,Cole Young,107,625
702332,Caleb Durbin,79,578
703155,Lazaro Montes,23,53
703197,Michael Arroyo,6,31
703492,Nick Morabito,16,46
703520,Brett Bateman,34,172
703601,Max Clark,37,192
703607,Henry Bolte,131,460
800050,Chase DeLauter,81,548
800325,Luis Lara,44,204
802139,JJ Wetherholt,102,611
802415,Chandler Simpson,47,609
803011,Sam Antonacci,81,545
804606,Konnor Griffin,80,326
804668,Rafael Flores Jr.,43,155
805300,Jakob Marsee,126,608
805346,Ben Ross,11,21
805367,Chase Meidroth,141,641
805805,Walker Jenkins,17,81
805808,Kevin McGonigle,96,694
805999,A.J. Ewing,120,480
806146,George Lombard Jr.,42,162
806198,Cooper Pratt,46,257
806367,Turner Hill,19,118
806956,Ethan Salas,9,36
807712,Luke Keaschall,87,606
807713,Matt Shaw,35,192
807726,John Peck,16,73
807727,Charles McAdoo,24,99
808959,Munetaka Murakami,192,540
810938,Ben Williamson,51,280
811965,Joshua Kuroda-Grauer,10,69
813841,Jonah Cox,60,157
814154,Scott Bandura,12,22
814430,Brett Callahan,25,73
814439,Ryan Waldschmidt,85,284
815589,Bo Davidson,2,11
815873,Sean Keys,20,61
823550,Sung-Mun Song,30,148
828599,Lucas Spence,17,49
