player_id,name,so,pa
500743,Miguel Rojas,25,226
502671,Paul Goldschmidt,85,363
518595,Travis d'Arnaud,22,73
518692,Freddie Freeman,103,609
543510,James McCann,39,152
543760,Marcus Semien,100,501
543807,George Springer,87,480
545121,Ildemaro Vargas,46,469
545341,Randal Grichuk,57,238
545361,Mike Trout,152,579
553993,Eugenio Suárez,155,459
571448,Nolan Arenado,110,549
571657,Kyle Farmer,4,17
571771,Enrique Hernández,24,73
571970,Max Muncy,130,517
573262,Mike Yastrzemski,90,371
592450,Aaron Judge,81,279
592518,Manny Machado,132,621
593428,Xander Bogaerts,101,564
595879,Javier Báez,34,180
595978,Austin Hedges,41,228
596019,Francisco Lindor,81,406
602104,Ramón Urías,18,98
605137,Josh Bell,117,579
605141,Mookie Betts,53,475
605170,Victor Caratini,70,354
605353,Vimael Machín,2,6
606192,Teoscar Hernández,118,437
606466,Ketel Marte,82,570
608070,José Ramírez,65,494
608324,Alex Bregman,99,669
608348,Carson Kelly,66,396
620443,Luis Torrens,52,261
621438,Tyrone Taylor,40,226
621493,Taylor Ward,127,597
621566,Matt Olson,162,650
623168,Tyler Heineman,27,185
624413,Pete Alonso,156,652
624424,Michael Conforto,74,277
624428,Adam Frazier,38,141
624431,Jose Trevino,27,143
630105,Jake Cronenworth,85,372
640459,Brian Navarreto,18,54
640902,Jhonny Pereda,17,93
641355,Cody Bellinger,82,518
641487,J.P. Crawford,86,440
641857,Ryan McMahon,97,337
642086,Dominic Smith,46,293
642215,Weston Wilson,50,162
642350,Jose Siri,69,213
642708,Amed Rosario,56,231
643217,Andrew Benintendi,102,441
643289,Mauricio Dubón,68,573
645277,Ozzie Albies,92,637
645302,Victor Robles,22,149
645305,Ali Sánchez,22,74
647304,Josh Naylor,76,599
650402,Gleyber Torres,74,384
650968,Yohel Pozo,6,52
656577,Alex Jackson,24,72
656716,Zach McKinstry,65,402
656976,Pavin Smith,18,90
657675,Rudy Martin Jr.,1,3
660670,Ronald Acuña Jr.,95,426
663457,Lars Nootbaar,54,285
663494,Bryan Torres,33,168
663538,Nico Hoerner,56,641
663586,Austin Riley,185,586
663616,Trevor Larnach,79,433
663647,Ke'Bryan Hayes,46,224
663656,Kyle Tucker,101,576
663728,Cal Raleigh,149,482
663886,Tyler Stephenson,117,431
663993,Nathaniel Lowe,96,402
664023,Ian Happ,180,595
664702,Myles Straw,40,300
664770,Nathan Lukes,60,409
664954,Brett Sullivan,37,217
664983,Jake McCarthy,87,541
665019,Kody Clemens,120,534
665052,Griffin Conine,82,280
665487,Fernando Tatis Jr.,119,649
665489,Vladimir Guerrero Jr.,76,573
665506,Cristian Pache,4,8
665742,Juan Soto,58,421
665750,Leody Taveras,120,458
665804,Miguel Amaya,62,236
665877,José Fermín,46,344
665923,Esteury Ruiz,72,223
665926,Andrés Giménez,88,478
665966,Carlos Narváez,89,272
666023,Freddy Fermin,52,251
666139,Josh Lowe,90,308
666160,Mickey Moniak,111,403
666176,Jo Adell,148,608
666182,Bo Bichette,115,635
666624,Christopher Morel,34,97
667472,Dane Myers,74,307
668227,Randy Arozarena,133,617
668670,Jake Rogers,48,165
668709,JJ Bleday,113,502
